track,artist,album,uri,times_played
Ultimatum - Radio Edit,Rodlund & Hewie,Ultimatum,spotify:track:3JhgqQA4PAaSpxalNINJEm,1
Ulysses,Franz Ferdinand,Tonight: Franz Ferdinand,spotify:track:1SXP53Ue7P7ZBiDeRUG9H4,2
Unbelievers,Vampire Weekend,Modern Vampires of the City,spotify:track:7psPPGwhFzP3pyOcb3ivcT,22
Under Cover of Darkness,The Strokes,Angles,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,1
Under Hill,Howard Shore,The Hobbit: An Unexpected Journey (Original Motion Picture Soundtrack) [Special Edition],spotify:track:21FJ2RBK1SdeGI8qSjfja3,1
Under My Thumb,The Rolling Stones,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),spotify:track:4qW4X7NYGNQELnY7kmHPzi,2
Under Pressure,Queen,Hot Space,spotify:track:1mSClObliRtgPVT399COQH,4
Under Pressure - Live,Queen,Queen Rock Montreal,spotify:track:593ZL8AmfgQP2gGLNISLGZ,4
Under Pressure - Live,David Bowie,A Reality Tour,spotify:track:6rDn03GK8N8EwzVc7DNVBg,4
Under Pressure - Remastered 2011,Queen,Queen 40 Limited Edition Collector's Box Set Vol. 2,spotify:track:45Zo6ftGzq6wRckCUrMoBJ,7
Under Pressure - Remastered 2011,Queen,Greatest Hits II,spotify:track:2aSFLiDPreOVP6KHiWk4lF,7
Under Pressure (Rah Mix) - Remix,Queen,The Platinum Collection,spotify:track:2GcFitoCDw8JDBBCQR4j2z,1
Under the Bridge,Red Hot Chili Peppers,Greatest Hits,spotify:track:23NPGXlSaIqWzvxIRhM2oG,2
Undercover Martyn,Two Door Cinema Club,Tourist History,spotify:track:2jnvdMCTvtdVCci3YLqxGY,1
Unforgettable,Nat King Cole,Music From The Motion Picture Watchmen,spotify:track:4b09yzTo7CS5Kp9HpsnQvE,2
Unknown Brother,The Black Keys,Brothers,spotify:track:0BQH5uHglCuHVImyCjOOHc,4
Unstoppable,E.S. Posthumus,Makara,spotify:track:1j9hygHMlSWI9PlopV0uqI,1
Unwashed and Somewhat Slightly Dazed - 1999 Remaster,David Bowie,Space Oddity,spotify:track:1Co4uzDqOKR1PoDo010aHF,1
Up From The Skies,Jimi Hendrix,Axis: Bold As Love,spotify:track:4oarDDCWsSnX2WOIRKuQo1,3
Up In The Air,Thirty Seconds To Mars,LOVE LUST FAITH + DREAMS,spotify:track:0zqwz7SNny9fwqSDpIu4qN,1
Up Up Up,GIVERS,In Light,spotify:track:0BRvYS2qu4nVi9bF7MgyOq,1
Uptown,Prince,Dirty Mind,spotify:track:3IiS3fVdtsMPSHsWBgDcFn,1
Uptown - Single Version,Prince,Ultimate,spotify:track:6puxxBRfFpBPDkJqMCPffD,7
Vagabond,MisterWives,Reflections,spotify:track:7ASWAThlkq407EGj53CimY,1
Valentine's Day,David Bowie,The Next Day,spotify:track:7EjT4uGrhkPtsN0drHeus1,2
Valleys of Neptune,Jimi Hendrix,Valleys Of Neptune,spotify:track:6ooxzFS76CKSy4eVF5jiSM,4
Vampire Money,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,spotify:track:4kXHIm097G3CemN3PzcpgL,2
Vampires Will Never Hurt You,My Chemical Romance,May Death Never Stop You,spotify:track:4CHgMsn2siH3llSPvaHruj,2
Vanilla,The Maine,Forever Halloween (Deluxe Version),spotify:track:0Uj1H7kH0LGQeIvmgk5Hwt,4
Vegas Lights,Panic! At The Disco,"Too Weird to Live, Too Rare to Die!",spotify:track:0zewUY3RSh8yaV7q66Okem,1
Video Games,Lana Del Rey,Born To Die - The Paradise Edition,spotify:track:24jvD83UgLmrdGjhWTFslY,11
Villanova Junction Blues,Jimi Hendrix,"People, Hell & Angels",spotify:track:0ME8AQSwfAtSa6ZQpgjROg,7
"Violin Concerto in D Major, Op. 61: III. Rondo. Allegro",Ludwig van Beethoven,"Beethoven: Violin Concerto in D Minor, Op. 61 - Bernstein: Serenade",spotify:track:7qSklQaSK4AcMl1zkyMivB,1
"Violin Concerto in D Major, Op. 77: I. Allegro non troppo",Johannes Brahms,Spectacular,spotify:track:3kXJcMyhICI8U85Ce0WAED,2
"Violin Concerto in E Major, RV. 271 ""L'amoroso"": II. Cantabile",Antonio Vivaldi,Vivaldi: Stravaganza – 55 Concertos,spotify:track:3DaEOfRsR9oR4LRDpcKSYQ,1
Virginia Woolf,Freedom Or Death,Ego,spotify:track:1ORud0ERMbfj3UzlFcQYnm,1
Viva La Vida,Coldplay,Viva La Vida or Death and All His Friends,spotify:track:1mea3bSkSGXuIRvnydlB5b,1
Voice From The Grave,Boris Karloff,Tales Of The Frightened - Complete (1963),spotify:track:0wfzuLUfVqD95pN47kGvH8,1
Voodoo Child,Rogue Traders,Voodoo Child,spotify:track:2fJ1NFSAWMG8sDmqspjH2g,1
Voodoo Child (Slight Return),Jimi Hendrix,Electric Ladyland,spotify:track:2AxCeJ6PSsBYiTckM0HLY7,50
Voodoo Child (Slight Return),Jimi Hendrix,Voodoo Child: The Jimi Hendrix Collection,spotify:track:07F94eMTNKrgYF4xXnnWI9,50
Voodoo Child (Slight Return),Jimi Hendrix,Experience Hendrix: The Best Of Jimi Hendrix,spotify:track:6d3I7THB2bONUkxOo1DvmZ,50
"Voodoo Child (Slight Return) - Live at The Woodstock Music & Art Fair, August 18, 1969",Jimi Hendrix,Live at Woodstock,spotify:track:7kh56hGsZme1loWCPUETB9,2
Voodoo Chile,Jimi Hendrix,Electric Ladyland,spotify:track:0auKlivXpm76wR63mMJ3pR,3
Voodoo Chile Blues,Jimi Hendrix,Blues,spotify:track:2z34AUAlDL5ZVjZpCNqwD1,4
w.a.m.s.,Fall Out Boy,Folie à Deux,spotify:track:5z2LeGnH19PuaOuA2Ksmp6,1
"Wagner: Tristan und Isolde, WWV 90, Act 2 Scene 3: ""Wozu die Dienste ohne Zahl"" (Marke)",Richard Wagner,Wagner: Tristan und Isolde,spotify:track:3uC6ZrHR1Ltt70uk8QqFLu,2
Wait Up For You,The Belle Game,Wait Up For You,spotify:track:2GiyOebD2F2vt9Fr3iRG6k,3
Waiting by the Phone,Josie Charlwood,Waiting by the Phone,spotify:track:5XZ3rDScFsE66zhWWcTGh2,10
Waiting Game,BANKS,Goddess,spotify:track:27mT3JdR3sRJyiMBFHdhB4,1
Wake Me Up,Ed Sheeran,+,spotify:track:0ygAYQQy7bfDN6gH640bbl,8
Wake Me Up,Avicii,Wake Me Up,spotify:track:4QRZirU4s1f30iDHzuKncj,8
Wake Me up When September Ends,Green Day,American Idiot,spotify:track:3ZffCQKLFLUvYM59XKLbVm,4
Wake Up,Arcade Fire,Funeral,spotify:track:2uljPrNySotVP1d42B30X2,1
Wakin on a Pretty Day,Kurt Vile,Wakin On A Pretty Daze,spotify:track:3cSlU4ZH4wzb5pM7wI1k3f,1
Walcott,Vampire Weekend,Vampire Weekend,spotify:track:1Bw45KRmdKpX2pkIADDP0B,8
Wales,Marco Beltrami,World War Z,spotify:track:0QNMfLhe4sp3hDHmrSE3ZY,1
Walk,Pantera,Vulgar Display of Power,spotify:track:7fcfNW0XxTWlwVlftzfDOR,2
Walk Beside Me,Tim O'Brien,Real Time,spotify:track:3aU2GIipAOndHI6Xmd1l1I,1
Walk In The Park,OH NO OH MY,Oh No! Oh My!,spotify:track:570uIR76noCLdDRXB0J5KK,1
Walk This Way,MØ,No Mythologies to Follow (Deluxe),spotify:track:0Lsv1vmjvWVQ9n9nFqxwnx,1
Want U Back,Cher Lloyd,Sticks & Stones,spotify:track:6E11E0lT5Zy7yb6iT3y8DN,1
War of the Worlds - H G Wells Meets Orson Welles - Classic Radio Theatre Production,H.G. Wells,War of the Worlds,spotify:track:2MxzQl2a6pgLRx3qK6anPv,1
War of the Worlds - Part 1 - Classic Radio Theatre Production,H.G. Wells,War of the Worlds,spotify:track:0VNSIgnavge5E0FrxRiZ8c,1
War of the Worlds - Part 2 - Classic Radio Theatre Production,H.G. Wells,War of the Worlds,spotify:track:5zXEzdSypoEH8EDjcVLPzQ,1
War of the Worlds - Part 3 - Classic Radio Theatre Production,H.G. Wells,War of the Worlds,spotify:track:4wOtN9vbLKst0NtnTcE5Ws,1
War of the Worlds - Part 4 - Classic Radio Theatre Production,H.G. Wells,War of the Worlds,spotify:track:3ygLO0DHlOkGuYlfE7pcsl,1
War Pigs / Luke's Wall - 2012 - Remaster,Black Sabbath,Paranoid,spotify:track:2rd9ETlulTbz6BYZcdvIE1,3
Warg-scouts,Howard Shore,The Hobbit: An Unexpected Journey (Original Motion Picture Soundtrack) [Special Edition],spotify:track:6VgkmRKFxgiVZf9ktsLCw1,1
"Was mir behagt, ist nur die muntre Jagd, Cantata BWV 208: 9. Sheep May Safely Graze",Johann Sebastian Bach,The Greatest Classical Show on Earth,spotify:track:1pEAQ9nUNPHbuS6pnfKqv0,1
Waste of Time,MØ,No Mythologies to Follow (Deluxe),spotify:track:5eGTj8vmRYr6aVmscyZdLS,1
Wasted & Ready,Ben Kweller,Sha Sha,spotify:track:4hl3cYGHcz3R1CrFS3ligE,1
Watch That Man - 2013 Remastered Version,David Bowie,Aladdin Sane,spotify:track:3RELx8algz9oHks7H7sJU5,1
Water (feat. Alana Henderson & Scott Jamison),The Jepettos,Troubles - EP,spotify:track:5t4B6OimTX9czpyCfKC9nw,2
Wave of Mutilation,Pixies,Doolittle,spotify:track:1yJiE307EBIzOB9kqH1deb,1
Waves,Sleeper Agent,Waves,spotify:track:5whgXDGk9qpDMTZStyejg7,2
Waves - Robin Schulz Radio Edit,Mr. Probz,Waves,spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,1
Wayfaring Stranger,Jack White,Cold Mountain (Music From the Miramax Motion Picture),spotify:track:4dp5Wv6ihYCW7PlTyZpEep,1
Ways to Go,GROUPLOVE,Spreading Rumours,spotify:track:57nNNkgk768QVXq3uHxu5e,20
We All Roll Along,The Maine,Can't Stop Won't Stop,spotify:track:3z6BNA93BYkEOnTjISR0Rr,2
We Are Sex Bob-Omb,Sex Bob-Omb,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),spotify:track:6tHpxFDLucR3Xs9nivuyiO,3
We Are The Champions - Remastered 2011,Queen,Queen 40 Limited Edition Collector's Box Set Vol. 2,spotify:track:2U9v51tNOoLRhwrU6j83uU,24
We Are The Champions - Remastered 2011,Queen,News Of The World,spotify:track:7ccI9cStQbQdystvc6TvxD,24
We Are Young (feat. Janelle Monáe),fun.,Some Nights,spotify:track:7a86XRg84qjasly9f6bPSD,9
We Both Reached for the Gun,Jerry Orbach,Chicago: A Musical Vaudeville (Original Broadway Cast Recording),spotify:track:6Xu5bIKxytTsQwdiwhmwU7,16
We Both Reached for the Gun,Marcia Lewis,Chicago The Musical (New Broadway Cast Recording (1997)),spotify:track:3jef1WM8zlHGdSlEKCK5ak,16
We Don't Have To Take Our Clothes Off,Jermaine Stewart,Lost Hits Of The 80's,spotify:track:7HwFU2mPoiwAGYzL2CB5B3,1
We Got the World,Icona Pop,THIS IS... ICONA POP,spotify:track:0BJPGg90E6p2Ve0D8EcZGF,1
We Hate You Please Die,Crash and the Boys,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),spotify:track:4qmzjIWGOAM7wbemSOWkKN,4
We Were Children,Tribes,Baby,spotify:track:6mqkga0LclinpWV3XzNt5W,2
We Were Doomed From The Start (The King Is Dead),Fall Out Boy,PAX AM Days,spotify:track:1zOZo1N4sb6XaJ3cv1QiGC,2
We Will Rock You - Live,Queen,Queen Rock Montreal,spotify:track:1sKXAVkHNIN3hUPP3RhwdL,1
We Will Rock You - Remastered 2011,Queen,News Of The World,spotify:track:54flyrjcdnQdco7300avMJ,14
We're Going To Be Friends,The White Stripes,White Blood Cells,spotify:track:6u13tCUeMafkT0KFsmvodB,13
We're Gonna Groove - 1993 Remaster,Led Zeppelin,Coda,spotify:track:5h32ElaHxUjVCyMRb5snh2,2
We're Okay,Fredi Walker,Rent,spotify:track:2t0LuBmDD2BxwBrfZimf8G,1
We're So Starving,Panic! At The Disco,Pretty. Odd.,spotify:track:4cpvL9PzBnQjinE5wCo3By,1
"Wednesday Morning, 3 A.M.",Simon & Garfunkel,"Wednesday Morning, 3 A.M.",spotify:track:43Z2Hccxa6FoG5LYVVKGE6,2
"Wednesday Morning, 3 A.M. - Live at Lincoln Center, New York City, NY - January 1967",Simon & Garfunkel,The Essential Simon & Garfunkel,spotify:track:3PIitkAK79cY9SFcIEEIH9,1
Weekend,Smith Westerns,Dye It Blonde,spotify:track:3qL2jwvsVpY4hmek3t5ahn,2
Weekend Wars,MGMT,Oracular Spectacular,spotify:track:19K3lUMJmOdeuOBTrbLm19,8
Weep Themselves To Sleep,Jack White,Blunderbuss,spotify:track:4V04bHiCEVux579JcZQDDP,1
Weightless,All Time Low,Nothing Personal,spotify:track:0lOm22W5svjv0JapB8EQ53,1
Welcome To Japan,The Strokes,Comedown Machine,spotify:track:7bfocP7GYoLOutUYpTI8tx,7
Welcome to Paradise,Green Day,Dookie,spotify:track:5kr3j5Clb9rjEposoMyLVt,1
Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:5wQnmLuC1W7ATsArWACrgW,105
Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:6XY27rOwmDl0gqBtYjrK8a,105
Welcome to the Black Parade - Live in Mexico City,My Chemical Romance,The Black Parade Is Dead!,spotify:track:3feuFFxmZ449KKG70w52JR,1
Welcome to the World of the Plastic Beach (feat. Snoop Dogg and Hypnotic Brass Ensemble),Gorillaz,Plastic Beach,spotify:track:46WOptLnXUtH3LOyYvmMO1,1
West Coast,Coconut Records,Nighttiming,spotify:track:1AtnxUR7yOlRsfjzF2kpuv,2
West Coast Smoker,Fall Out Boy,Folie à Deux,spotify:track:1Hj3wedxBoOoYPXwk3TzeY,4
West Germany,Minutemen,Double Nickels on the Dime,spotify:track:3R6jsQgcGKwYHTYHtoTmU8,1
West Side Story: Act II: Somewhere,Leonard Bernstein,West Side Story (Original Motion Picture Soundtrack),spotify:track:7DhQXwTYALJHMqoYaVaTFg,1
"What A Catch, Donnie",Fall Out Boy,Believers Never Die - Greatest Hits,spotify:track:1S3PWp4jzECVO9bXS4pFR1,33
"What A Catch, Donnie",Fall Out Boy,Folie à Deux,spotify:track:62Vulfjc2qjCWim4LWBvvc,33
What a Wonderful World,Alison Mosshart,Songs of Anarchy: Music from Sons of Anarchy Seasons 1-4,spotify:track:2za1RWAE1l79EaZxvAaD88,1
What A Wonderful World - Single Version,Louis Armstrong,All Time Greatest Hits,spotify:track:2pp3RfqX5cb1BAnmNi4Nej,1
What Am I To You?,Norah Jones,Feels Like Home,spotify:track:0AMKZWRgdFfGYYTxiWrwwH,1
What If You Were Right The First Time?,Arctic Monkeys,Brianstorm,spotify:track:3qgXrfBxt9o8nHwkex8m0h,4
What Is and What Should Never Be - 1990 Remaster,Led Zeppelin,Led Zeppelin II,spotify:track:5G7uLHtoEW140QOcBpJlfz,21
"What Is This Feeling? - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,spotify:track:1WitAaRV8SMreQaNLcBjdQ,18
What The Water Gave Me,Florence + The Machine,Ceremonials,spotify:track:3RiOPzAvhNKuMIdPYOrKV8,1
What Was It? (Fitz-James O'Brien),Nelson Olmsted,Classic Horror Stories,spotify:track:14yOLTMLX7vDCNlhWRamyT,2
What You Want,Original Cast Recording,Legally Blonde,spotify:track:6zMNKUxgKEug9ZuWTLEM7v,1
What's Love Got to Do with It,Tina Turner,Tina!,spotify:track:0PlxkfQrCeE0XMqcjGlzsi,1
What's My Age Again?,blink-182,Enema Of The State,spotify:track:5JZcX7TTLx4l0xFIXJ3DBt,5
Whatcha Wanna Do?,Kerry Butler,Bat Boy: The Musical (Original Off-Broadway Cast Recording),spotify:track:1XmGBbpTsXLrSk06zivBw6,1
When Doves Cry,Prince,Purple Rain,spotify:track:51H2y6YrNNXcy3dfc3qSbA,54
When Doves Cry,Prince,The Very Best of Prince,spotify:track:7ffE3UYWppPyCRTfIrA3nf,54
When I Come Around,Green Day,Dookie,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,2
When I Fall In Love,Nat King Cole,The Ultimate Collection,spotify:track:6bZf2VcN25Hu7jcLNkc5NC,1
When I Get Home You're So Dead (New Version),Mayday Parade,A Lesson In Romantics,spotify:track:3rQt8UeXzK2GQpyMwiatD9,1
When I Grow Up (The Pussycat Dolls cover),Mayday Parade,Punk Goes Pop Volume Two,spotify:track:075ZFnH4hLJBzWWxr8hw0k,1
When I Was Young,blink-182,Dogs Eating Dogs,spotify:track:682MhZx1Ml0rwkFVlrzul7,1
When I'm at Home,The Maine,Pioneer,spotify:track:12tYxqkgzdZyoUPhP7mxij,1
When the Levee Breaks - 1990 Remaster,Led Zeppelin,Led Zeppelin IV,spotify:track:5yM7n12a0w0ZIxgwoobENF,2
When the Levee Breaks - Remaster,Led Zeppelin,Led Zeppelin IV,spotify:track:7psfcbjfnXwYIezHstNa1a,4
When the Levee Breaks - Remaster,Led Zeppelin,Led Zeppelin IV,spotify:track:05f8Hg3RSfiPSCBQOtxl3i,4
When The Lights Go Out,The Black Keys,Rubber Factory,spotify:track:4NlAlAU6HVZ5Bk6gIKWjm8,5
When The Sun Goes Down,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",spotify:track:35InpekRUU1txrK2GHnvSH,87
"When They Fight, They Fight",Generationals,Con Law,spotify:track:37r6i0GTqgR05rGe5wNhmp,1
When Velma Takes the Stand,Chita Rivera,Chicago: A Musical Vaudeville (Original Broadway Cast Recording),spotify:track:2g4QG9ojw112pxXCKLwK2g,3
"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",Mandy Moore,Tangled,spotify:track:03xWMkKEbeO4SnylA53ipj,1
When You Break,Bear's Den,Agape,spotify:track:1oWSkX6hHx8ea2Wr0SE39g,3
When You Were Mine,Prince,The Hits / The B-Sides,spotify:track:46wKrvbIRQXVbJQoGj7Aso,17
When You Were Mine,Prince,Dirty Mind,spotify:track:6Kbkge4WbvwWv1jVzSQsr8,17
When You Were Young,The Killers,Sam's Town,spotify:track:70wYA8oYHoMzhRRkARoMhU,1
When You're Good to Mama,Mary McCarty,Chicago: A Musical Vaudeville (Original Broadway Cast Recording),spotify:track:1kQNJNBZJ6asG02dsjAZHN,11
Where Are We Now?,David Bowie,The Next Day Extra,spotify:track:6c8FKqalAk67uQ9nfSC0o8,2
Where Are We Now?,David Bowie,The Next Day,spotify:track:6GrDJu7q8VAxbKdUlYzezT,2
Where Did The Party Go,Fall Out Boy,Save Rock And Roll,spotify:track:66324Jt0mZdXaM7f8uUitE,14
Where Did You Run to,The Smart Brothers,Make it Last,spotify:track:1lAQoTFYTOTuFmfys7dZk8,1
Where Have You Been - Hector Fonseca Radio Edit,Rihanna,Where Have You Been,spotify:track:3A6iniWiW222psfVuGwE7F,1
Where Is My Mind?,Pixies,Surfer Rosa (Remastered),spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,49
Where Is My Mind?,Pixies,Death To The Pixies,spotify:track:5BP0oaQ1VhuaznT77CBXQp,49
Where the Story Ends,The Fray,The Fray,spotify:track:4oldUCHLnfpmb5LYVFfC8U,1
Where Were We on the Weekend,Slam Donahue,Hemlock Tea,spotify:track:0z0RAdleg49Mzu5BKIGdYQ,1
While I'm Alive,STRFKR,Miracle Mile,spotify:track:6wtcxwSJs82tpdeIoj93LF,2
While Listening to Rock & Roll...,The Maine,Pioneer,spotify:track:4Aw68Z4Vm3tDtq5ZkOeUHA,1
Whipped Into Shape,Original Cast Recording,Legally Blonde,spotify:track:5dCeMchiJJxegshfe2ylIL,1
Whistle,Sporto Kantès,3 At Last,spotify:track:2CwUBDVNKMtTSIWc7Jc4h7,15
Whistle For The Choir,The Fratellis,Costello Music,spotify:track:3jp7Ryj1sX3riA7NQaVlLd,2
White Blank Page,Mumford & Sons,Sigh No More,spotify:track:5icXpqn5f2lukunvG7uA70,2
White Blank Page,Mumford & Sons,Live From Shepherd's Bush Empire,spotify:track:2waO8JWPEGzefW7VEUqGdv,2
White Light,Gorillaz,Demon Days,spotify:track:7hnW9af7GuGH5lyUUTa8UH,3
White Moon,The White Stripes,Get Behind Me Satan,spotify:track:25eoc7rwljj0oLx53Hyssu,1
White Rabbit,Mayssa Karaa,American Hustle (Original Motion Picture Soundtrack),spotify:track:6gzy9cWsGtPKKPZnWFpTJW,1
White Sky,Vampire Weekend,Contra,spotify:track:1W2ox3KxfTEQfO5NdOaK7E,8
White Sky (Cécile Remix),Vampire Weekend,White Sky,spotify:track:4LWAjjxWRrhOLteQc7c7NI,11
White Sky (Jaxx Club Mix),Vampire Weekend,White Sky,spotify:track:0X0WUCQMNw9WZC8cLueVNU,7
White Sky (New Look Remix),Vampire Weekend,White Sky,spotify:track:1ObcKHIS6ocv6XJcfNPZwX,4
White Sky (Vamp Dub),Vampire Weekend,White Sky,spotify:track:0RwX0IxUrKsFOLaQsvhSNE,9
White Sky (Warp Dub),Vampire Weekend,White Sky,spotify:track:7o2gzg5v0dxt8F02yDjryT,6
"White Summer / Black Mountain Side - Live in Paris, 1969",Led Zeppelin,Led Zeppelin,spotify:track:0jgCqv5kHcXaa5E6pplkIf,1
White Unicorn,Wolfmother,Wolfmother,spotify:track:1ME7CDzGQgj5mAy4quOD6e,1
White Walls,The Maine,Forever Halloween,spotify:track:4THekhP58KquNhWi86J5Qu,2
White Walls,The Maine,Forever Halloween (Deluxe Version),spotify:track:3OmOakilIdqMfGGlnbCUWF,2
White Walls (feat. ScHoolboy Q & Hollis),Macklemore & Ryan Lewis,The Heist,spotify:track:5l5IjBzuVWog64CYMmGqzu,1
Who Knows,BEGINNERS,Who Knows,spotify:track:6T5eAjtjBQJEWVGtndJ9XA,1
"Who Knows - Live At Filmore East, New York/1970/1997 Digital Remaster",Jimi Hendrix,Band Of Gypsys,spotify:track:4HPrUgoKToMGkq5vxVx2zG,8
Who The Fuck Are Arctic Monkeys?,Arctic Monkeys,Who The F*** Are Arctic Monkeys?,spotify:track:0B7RYwsoIOyP3ofAxr3JQl,25
Who Wants To Live Forever - Remastered 2011,Queen,Greatest Hits II,spotify:track:00QAndVDVfNqNWYdWAhEan,3
Whoever She Is,The Maine,Can't Stop Won't Stop,spotify:track:0hTvcpHookkdoIlpgAmJ8y,5
Whole Lotta Love - 1990 Remaster,Led Zeppelin,Led Zeppelin II,spotify:track:0hCB0YR03f6AmQaHbwWDe8,18
"Whole Lotta Love - Live: O2 Arena, London - December 10, 2007",Led Zeppelin,Celebration Day,spotify:track:61p7OkY6r9uwHJcqZW5utf,1
Whole Lotta Love - Remaster,Led Zeppelin,Led Zeppelin II,spotify:track:49Y7HyMsxQegZqry19Ev9N,1
Why Does My Heart Feel So Bad?,Moby,Play & Play: B Sides,spotify:track:3MZQF2Qv9ehvgT3Uxm61jo,1
Why You Wanna Treat Me so Bad?,Prince,Prince,spotify:track:57DZno6SOk5AjBYkoGbgJA,4
Why You Wanna Treat Me so Bad?,Prince,The Hits / The B-Sides,spotify:track:7sme6ozyj183ue7ewRQZGU,4
Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,spotify:track:2v8X6L6j0kbUPXDZwtXvXU,78
Why'd You Only Call Me When You're High?,Arctic Monkeys,Why'd You Only Call Me When You're High?,spotify:track:4snPK1i9Eh0pESLj6mqa4C,78
Wicked Game - Acoustic; Live,Stone Sour,Come What(ever) May,spotify:track:6UFhNbE4sLRUoM52kC4Xl4,1
Wild Eyed Boy from Freecloud - 1999 Remaster,David Bowie,Space Oddity,spotify:track:6a2VZICM0P4zMI7FKjHSaU,1
Wild Heart,The Vamps,Wild Heart,spotify:track:6cYKSyVP7waRFpDcPLF2Fe,1
Wild Horses - 2009 Mix,The Rolling Stones,Sticky Fingers,spotify:track:52dm9op3rbfAkc1LGXgipW,1
Wild Is the Wind - 1999 Remaster,David Bowie,Station to Station,spotify:track:7uurJfwCTZ0iqVJlu6kj3k,1
Wildcat,Ratatat,Classics,spotify:track:4EBisBBehGON4ESJsNZBsP,1
Wildfire,SBTRKT,SBTRKT,spotify:track:2WMRd3xAb9FwXopCRNWDq1,1
Wings,Birdy,Fire Within,spotify:track:1D4XFKolp63mNqqMXJJL1V,4
Wings,Birdy,Wings,spotify:track:25bNp65gYbwMevo5V1KoCA,4
Winter On The Weekend,Julia Stone,The Memory Machine,spotify:track:4zPDeNIzdGjfh77yqbgX4M,1
Winter Sister,Blessed Feathers,Peaceful Beasts in an Ocean of Weeds,spotify:track:4xqoeNP6vVsPADksReLOfs,1
Winter Winds,Mumford & Sons,Sigh No More,spotify:track:41xHdj20b01SVrV9oDWgc7,1
Winterreise / Gefrorne Tränen,Franz Schubert,Atmosphere: Winter,spotify:track:38JROmg4lzXXvN8Ocyl4QO,1
Wires,Athlete,Tourist,spotify:track:4ZRi91dY1nL7whWiBkteq2,1
Witchcraft,Frank Sinatra,Sinatra: Best Of The Best,spotify:track:6Cg00MKlSD2OVIxv4dwhrs,1
Within,Daft Punk,Random Access Memories,spotify:track:7Bxv0WL7UC6WwQpk9TzdMJ,1
Won't You Come Over,Devendra Banhart,Mala,spotify:track:5jETXYcFfNwddZvLKcBAv8,1
"Wonderful - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,spotify:track:6MXPYM9dv0CGCwTE9ADhJ2,14
Wonderful Tonight - 2005 Remaster,Eric Clapton,Complete Clapton,spotify:track:6is9a0Snbxcsef7xQqZQrQ,1
Word Up - Radio Mix,Gun,The Collection,spotify:track:3wgkx9oWQ9EP2AhgAxB5Ap,1
Work It,Missy Elliott,Under Construction,spotify:track:3jagJCUbdqhDSPuxP8cAqF,1
Work Song,Hozier,From Eden EP,spotify:track:5szmwG86IFASvYrca21MEz,1
Work This Body,WALK THE MOON,TALKING IS HARD,spotify:track:76EeScTnI2sCjDY0SfEoSb,1
Working Man,Rush,Gold,spotify:track:0qIzuMcWMEEx1ToGjiEl7M,1
World Spins Madly On,The Weepies,Because I Said So (Music From And Inspired By The Motion Picture),spotify:track:2r07lezrHUPEuhhBYW9JnC,1
Worship You,Vampire Weekend,Modern Vampires of the City,spotify:track:5y02IcERVgEUItFLeeZDz6,19
Would You Fight For My Love?,Jack White,Lazaretto,spotify:track:5hSWVcAtSK8PUoLr8eomMG,4
WYKEVWEELDEN_IDOLOVE_KITCHEN_MASTER,Wyke van Weelden,I Do Love (kitchen version),spotify:track:5THDgvY0dB8z7fbhpK2Npg,1
